Tuning Logit hyper-parameters

Tuning hyper-parameters for precision

Best parameters set found on development set:

{'C': 10.0, 'class_weight': 'balanced', 'l1_ratio': 0.5, 'max_iter': 250, 'penalty': 'elasticnet', 'solver': 'saga', 'tol': 0.001, 'warm_start': True}
0.761 (+/-0.046) for {'C': 10.0, 'class_weight': 'balanced', 'l1_ratio': 0, 'max_iter': 250, 'penalty': 'elasticnet', 'solver': 'saga', 'tol': 0.0001, 'warm_start': True}
0.761 (+/-0.046) for {'C': 10.0, 'class_weight': 'balanced', 'l1_ratio': 0, 'max_iter': 250, 'penalty': 'elasticnet', 'solver': 'saga', 'tol': 0.001, 'warm_start': True}
0.761 (+/-0.046) for {'C': 10.0, 'class_weight': 'balanced', 'l1_ratio': 0, 'max_iter': 500, 'penalty': 'elasticnet', 'solver': 'saga', 'tol': 1e-05, 'warm_start': True}
0.761 (+/-0.046) for {'C': 10.0, 'class_weight': 'balanced', 'l1_ratio': 0, 'max_iter': 500, 'penalty': 'elasticnet', 'solver': 'saga', 'tol': 0.0001, 'warm_start': True}
0.761 (+/-0.044) for {'C': 10.0, 'class_weight': 'balanced', 'l1_ratio': 0, 'max_iter': 500, 'penalty': 'elasticnet', 'solver': 'saga', 'tol': 0.001, 'warm_start': True}
0.761 (+/-0.046) for {'C': 10.0, 'class_weight': 'balanced', 'l1_ratio': 0, 'max_iter': 1000, 'penalty': 'elasticnet', 'solver': 'saga', 'tol': 1e-05, 'warm_start': True}
0.761 (+/-0.046) for {'C': 10.0, 'class_weight': 'balanced', 'l1_ratio': 0, 'max_iter': 1000, 'penalty': 'elasticnet', 'solver': 'saga', 'tol': 0.0001, 'warm_start': True}
0.760 (+/-0.046) for {'C': 10.0, 'class_weight': 'balanced', 'l1_ratio': 0, 'max_iter': 1000, 'penalty': 'elasticnet', 'solver': 'saga', 'tol': 0.001, 'warm_start': True}
0.771 (+/-0.033) for {'C': 10.0, 'class_weight': 'balanced', 'l1_ratio': 0.5, 'max_iter': 250, 'penalty': 'elasticnet', 'solver': 'saga', 'tol': 1e-05, 'warm_start': True}
0.771 (+/-0.034) for {'C': 10.0, 'class_weight': 'balanced', 'l1_ratio': 0.5, 'max_iter': 250, 'penalty': 'elasticnet', 'solver': 'saga', 'tol': 0.0001, 'warm_start': True}
0.772 (+/-0.030) for {'C': 10.0, 'class_weight': 'balanced', 'l1_ratio': 0.5, 'max_iter': 250, 'penalty': 'elasticnet', 'solver': 'saga', 'tol': 0.001, 'warm_start': True}
0.771 (+/-0.033) for {'C': 10.0, 'class_weight': 'balanced', 'l1_ratio': 0.5, 'max_iter': 500, 'penalty': 'elasticnet', 'solver': 'saga', 'tol': 1e-05, 'warm_start': True}
0.771 (+/-0.034) for {'C': 10.0, 'class_weight': 'balanced', 'l1_ratio': 0.5, 'max_iter': 500, 'penalty': 'elasticnet', 'solver': 'saga', 'tol': 0.0001, 'warm_start': True}
0.772 (+/-0.030) for {'C': 10.0, 'class_weight': 'balanced', 'l1_ratio': 0.5, 'max_iter': 500, 'penalty': 'elasticnet', 'solver': 'saga', 'tol': 0.001, 'warm_start': True}
0.771 (+/-0.033) for {'C': 10.0, 'class_weight': 'balanced', 'l1_ratio': 0.5, 'max_iter': 1000, 'penalty': 'elasticnet', 'solver': 'saga', 'tol': 1e-05, 'warm_start': True}
0.771 (+/-0.034) for {'C': 10.0, 'class_weight': 'balanced', 'l1_ratio': 0.5, 'max_iter': 1000, 'penalty': 'elasticnet', 'solver': 'saga', 'tol': 0.0001, 'warm_start': True}
0.772 (+/-0.030) for {'C': 10.0, 'class_weight': 'balanced', 'l1_ratio': 0.5, 'max_iter': 1000, 'penalty': 'elasticnet', 'solver': 'saga', 'tol': 0.001, 'warm_start': True}
0.762 (+/-0.015) for {'C': 10.0, 'class_weight': 'balanced', 'l1_ratio': 1, 'max_iter': 250, 'penalty': 'elasticnet', 'solver': 'saga', 'tol': 1e-05, 'warm_start': True}
0.761 (+/-0.016) for {'C': 10.0, 'class_weight': 'balanced', 'l1_ratio': 1, 'max_iter': 250, 'penalty': 'elasticnet', 'solver': 'saga', 'tol': 0.0001, 'warm_start': True}
0.761 (+/-0.013) for {'C': 10.0, 'class_weight': 'balanced', 'l1_ratio': 1, 'max_iter': 250, 'penalty': 'elasticnet', 'solver': 'saga', 'tol': 0.001, 'warm_start': True}
0.756 (+/-0.017) for {'C': 10.0, 'class_weight': 'balanced', 'l1_ratio': 1, 'max_iter': 500, 'penalty': 'elasticnet', 'solver': 'saga', 'tol': 1e-05, 'warm_start': True}
0.757 (+/-0.013) for {'C': 10.0, 'class_weight': 'balanced', 'l1_ratio': 1, 'max_iter': 500, 'penalty': 'elasticnet', 'solver': 'saga', 'tol': 0.0001, 'warm_start': True}
0.761 (+/-0.014) for {'C': 10.0, 'class_weight': 'balanced', 'l1_ratio': 1, 'max_iter': 500, 'penalty': 'elasticnet', 'solver': 'saga', 'tol': 0.001, 'warm_start': True}
0.756 (+/-0.023) for {'C': 10.0, 'class_weight': 'balanced', 'l1_ratio': 1, 'max_iter': 1000, 'penalty': 'elasticnet', 'solver': 'saga', 'tol': 1e-05, 'warm_start': True}
0.756 (+/-0.023) for {'C': 10.0, 'class_weight': 'balanced', 'l1_ratio': 1, 'max_iter': 1000, 'penalty': 'elasticnet', 'solver': 'saga', 'tol': 0.0001, 'warm_start': True}
0.761 (+/-0.014) for {'C': 10.0, 'class_weight': 'balanced', 'l1_ratio': 1, 'max_iter': 1000, 'penalty': 'elasticnet', 'solver': 'saga', 'tol': 0.001, 'warm_start': True}

Detailed classification report:

The model is trained on the full development set.
The scores are computed on the full evaluation set.

              precision    recall  f1-score   support

           0       0.74      0.79      0.77       752
           1       0.81      0.77      0.79       887

    accuracy                           0.78      1639
   macro avg       0.78      0.78      0.78      1639
weighted avg       0.78      0.78      0.78      1639


Tuning hyper-parameters for recall

